STATION_ID,STATION_NA,WATERBODY_,LATITUDE,LONGITUDE,RESULT_COU,BEGIN_DATE,END_DATE,TMDL_RUN,WATER_QUAL,BIOLOGY_ST,Name,CreekID,Total_m,CLASS,Distance
21FLSWFD764239,LBM2009081910,2052,26.93017000000,-82.33517000000,13.00000000000,2009.00000000000,2009.00000000000,Run 44,1.00000000000,0.00000000000,Rock Creek,CC01,6443.08290956000,3M,70.02238425
21FLSWFD764363,LBM2009102010,2052,26.93033000000,-82.33500000000,13.00000000000,2009.00000000000,2009.00000000000,Run 44,1.00000000000,0.00000000000,Rock Creek,CC01,6443.08290956000,3M,51.15181007
21FLSWFD764364,LBM2009102011,2052,26.93000000000,-82.33784000000,13.00000000000,2009.00000000000,2009.00000000000,Run 44,1.00000000000,0.00000000000,Rock Creek,CC01,6443.08290956000,3M,14.36172424
21FLSWFD764484,LBM2009121808,2052,26.92933000000,-82.33817000000,8.00000000000,2009.00000000000,2009.00000000000,Run 44,1.00000000000,0.00000000000,Rock Creek,CC01,6443.08290956000,3M,56.86975375
21FLSWFD764507,LBM2010021610,2052,26.93050000000,-82.33483000000,13.00000000000,2010.00000000000,2010.00000000000,Run 44,1.00000000000,0.00000000000,Rock Creek,CC01,6443.08290956000,3M,31.17351928
21FLSWFD764508,LBM2010021611,2052,26.93000000000,-82.33817000000,8.00000000000,2010.00000000000,2010.00000000000,Run 44,1.00000000000,0.00000000000,Rock Creek,CC01,6443.08290956000,3M,4.26973393
21FLSWFD764610,LBM2010041606,1983B,26.93050000000,-82.33883000000,13.00000000000,2010.00000000000,2010.00000000000,Run 44,1.00000000000,0.00000000000,Rock Creek,CC01,6443.08290956000,3M,87.15897769
21FLSWFD764705,LBM2010041607,2052,26.92983000000,-82.33817000000,13.00000000000,2010.00000000000,2010.00000000000,Run 44,1.00000000000,0.00000000000,Rock Creek,CC01,6443.08290956000,3M,11.24329885
21FLSWFD764483,LBM2009121807,1983B,26.92983000000,-82.33967000000,13.00000000000,2009.00000000000,2009.00000000000,Run 44,1.00000000000,0.00000000000,Rock Creek,CC01,6443.08290956000,2,87.55903037
CHNEPLLB517_092007,517_092007_WBID2052,1983B,26.92897000000,-82.34074000000,20.00000000000,2007.00000000000,2007.00000000000,Run 38,1.00000000000,0.00000000000,Rock Creek,CC01,6443.08290956000,2,89.64143569
21FLSWFD764155,LBM2009062610,1983B,26.92099000000,-82.33334000000,13.00000000000,2009.00000000000,2009.00000000000,Run 44,1.00000000000,0.00000000000,Oyster Creek,CC02,10175.16664410000,2,23.32143510
21FLSWFD764365,LBM2009102012,1983B,26.92150000000,-82.33417000000,13.00000000000,2009.00000000000,2009.00000000000,Run 44,1.00000000000,0.00000000000,Oyster Creek,CC02,10175.16664410000,2,71.78653339
21FLSWFD764366,LBM2009102013,1983B,26.92100000000,-82.33300000000,13.00000000000,2009.00000000000,2009.00000000000,Run 44,1.00000000000,0.00000000000,Oyster Creek,CC02,10175.16664410000,2,43.04760329
21FLSWFD764506,LBM2010021609,1983B,26.91983000000,-82.33400000000,13.00000000000,2010.00000000000,2010.00000000000,Run 44,1.00000000000,0.00000000000,Oyster Creek,CC02,10175.16664410000,2,86.98216908
CHNEPLLB518_031004,518_031004_WBID2067,1983B,26.92145000000,-82.33290000000,34.00000000000,2004.00000000000,2004.00000000000,Run 38,1.00000000000,0.00000000000,Oyster Creek,CC02,10175.16664410000,2,9.57112617
CHNEPLLB518_031507,518_031507_WBID2067,1983B,26.92193000000,-82.33231000000,24.00000000000,2007.00000000000,2007.00000000000,,1.00000000000,0.00000000000,Oyster Creek,CC02,10175.16664410000,2,25.78668730
CHNEPLLB518_032008,518_032008_WBID2067,1983B,26.92157000000,-82.33262000000,22.00000000000,2008.00000000000,2008.00000000000,Run 38,1.00000000000,0.00000000000,Oyster Creek,CC02,10175.16664410000,2,5.90973480
CHNEPLLB518_032503,518_032503_WBID2067,1983B,26.92148000000,-82.33290000000,34.00000000000,2003.00000000000,2003.00000000000,Run 38,1.00000000000,0.00000000000,Oyster Creek,CC02,10175.16664410000,2,6.93533475
CHNEPLLB518_042204,518_042204_WBID2067,1983B,26.92105000000,-82.33320000000,41.00000000000,2004.00000000000,2004.00000000000,Run 38,1.00000000000,0.00000000000,Oyster Creek,CC02,10175.16664410000,2,26.53423519
CHNEPLLB518_081902,518_081902_WBID2067,1983B,26.92192000000,-82.33225000000,26.00000000000,2002.00000000000,2002.00000000000,Run 38,1.00000000000,0.00000000000,Oyster Creek,CC02,10175.16664410000,2,21.17556346
CHNEPLLB518_101807,518_101807_WBID2067,1983B,26.92112000000,-82.33331000000,26.00000000000,2007.00000000000,2007.00000000000,Run 38,1.00000000000,0.00000000000,Oyster Creek,CC02,10175.16664410000,2,13.71782364
CHNEPLLB518_102104,518_102104_WBID2067,1983B,26.92108000000,-82.33320000000,34.00000000000,2004.00000000000,2004.00000000000,Run 38,1.00000000000,0.00000000000,Oyster Creek,CC02,10175.16664410000,2,23.89838157
CHNEPLLB518_102606,518_102606_WBID2067,1983B,26.92147000000,-82.33282000000,26.00000000000,2006.00000000000,2006.00000000000,,1.00000000000,0.00000000000,Oyster Creek,CC02,10175.16664410000,2,7.96160258
CHNEPLLB518_102705,518_102705_WBID2067,1983B,26.92117000000,-82.33320000000,29.00000000000,2005.00000000000,2005.00000000000,,1.00000000000,0.00000000000,Oyster Creek,CC02,10175.16664410000,2,15.99116391
112WRD  02299678,OYSTER CREEK NEAR ENGLEWOOD FL,2067,26.93451000000,-82.30287000000,158.00000000000,1962.00000000000,1967.00000000000,,1.00000000000,0.00000000000,Oyster Creek,CC02,10175.16664410000,3M,26.13179973
21FLA   24010599,OYSTER CREEK AT SR775,2067,26.92250000000,-82.33190000000,135.00000000000,1972.00000000000,1996.00000000000,,1.00000000000,0.00000000000,Oyster Creek,CC02,10175.16664410000,3M,49.29243872
21FLCHARLBOYS1,"Oyster Cr at 2424 Placida Rd., Englewood",2067,26.92275000000,-82.33172000000,2358.00000000000,1999.00000000000,2020.00000000000,,1.00000000000,0.00000000000,Oyster Creek,CC02,10175.16664410000,3M,59.59107948
21FLFTM G2SD0036,Oyster Creek CM,2067,26.92481000000,-82.32164000000,96.00000000000,2018.00000000000,2018.00000000000,Run 56,1.00000000000,0.00000000000,Oyster Creek,CC02,10175.16664410000,3M,15.02128848
21FLFTM SARABY0013FTM,Oyster Creek @ Via de Luna Boat Ramp~WB2067-1,2067,26.92736000000,-82.31775000000,121.00000000000,2007.00000000000,2007.00000000000,,1.00000000000,0.00000000000,Oyster Creek,CC02,10175.16664410000,3M,3.49252031
21FLFTM SARABY0014FTM,"Oyster Creek @ San Casa Blvd., Bridge #010084~WB2067-2",2067,26.92769000000,-82.31172000000,121.00000000000,2007.00000000000,2007.00000000000,,1.00000000000,0.00000000000,Oyster Creek,CC02,10175.16664410000,3M,72.96104206
21FLFTM SARABY0015FTM,Oyster Creek @ Blue Lagoon Restaurant~WB2067-3,2067,26.92233000000,-82.32300000000,121.00000000000,2007.00000000000,2007.00000000000,,1.00000000000,0.00000000000,Oyster Creek,CC02,10175.16664410000,3M,48.48163518
21FLFTM SARABY0016FTM,Oyster Creek @ 2140 Oyster Creek Dr.~WB2067-4,2067,26.92164000000,-82.32300000000,121.00000000000,2007.00000000000,2007.00000000000,,1.00000000000,0.00000000000,Oyster Creek,CC02,10175.16664410000,3M,0.89339747
21FLSWFD764156,LBM2009062611,2067,26.92300000000,-82.33000000000,13.00000000000,2009.00000000000,2009.00000000000,Run 44,1.00000000000,0.00000000000,Oyster Creek,CC02,10175.16664410000,3M,26.33936948
21FLSWFD764242,LBM2009081913,2067,26.92417000000,-82.32917000000,13.00000000000,2009.00000000000,2009.00000000000,Run 44,1.00000000000,0.00000000000,Oyster Creek,CC02,10175.16664410000,3M,60.63298609
21FLSWFD764487,LBM2009121811,1983B,26.92167000000,-82.33250000000,13.00000000000,2009.00000000000,2009.00000000000,Run 44,1.00000000000,0.00000000000,Oyster Creek,CC02,10175.16664410000,3M,15.25126355
21FLSWFD764488,LBM2009121812,2067,26.92400000000,-82.32867000000,13.00000000000,2009.00000000000,2009.00000000000,Run 44,1.00000000000,0.00000000000,Oyster Creek,CC02,10175.16664410000,3M,17.36061152
21FLSWFD764505,LBM2010021608,2067,26.92350000000,-82.32933000000,13.00000000000,2010.00000000000,2010.00000000000,Run 44,1.00000000000,0.00000000000,Oyster Creek,CC02,10175.16664410000,3M,7.67242278
21FLSWFD764706,LBM2010041608,2067,26.92317000000,-82.33050000000,13.00000000000,2010.00000000000,2010.00000000000,Run 44,1.00000000000,0.00000000000,Oyster Creek,CC02,10175.16664410000,3M,19.55536243
21FLSWFD764707,LBM2010041609,2067,26.92400000000,-82.32700000000,13.00000000000,2010.00000000000,2010.00000000000,Run 44,1.00000000000,0.00000000000,Oyster Creek,CC02,10175.16664410000,3M,25.45611407
CHNEPLLB518_061908,518_061908_WBID2067,2067,26.92247000000,-82.33175000000,19.00000000000,2008.00000000000,2008.00000000000,Run 38,1.00000000000,0.00000000000,Oyster Creek,CC02,10175.16664410000,3M,37.33375300
CHNEPLLB518_102103,518_102103_WBID2067,2067,26.92335000000,-82.32940000000,23.00000000000,2003.00000000000,2003.00000000000,Run 38,1.00000000000,0.00000000000,Oyster Creek,CC02,10175.16664410000,3M,4.40693622
21FLFTM SARABY0012FTM,Buck Creek @ Rotonda Blvd East~WB2068-4,1983B,26.89239000000,-82.31728000000,121.00000000000,2007.00000000000,2007.00000000000,,1.00000000000,0.00000000000,Buck Creek,CC03,2251.18841316000,2,111.89165974
21FLSWFD764150,LBM2009062605,1983B,26.89183000000,-82.31534000000,8.00000000000,2009.00000000000,2009.00000000000,Run 44,1.00000000000,0.00000000000,Buck Creek,CC03,2251.18841316000,2,18.72789613
21FLSWFD764356,LBM2009102003,2068,26.89267000000,-82.31517000000,13.00000000000,2009.00000000000,2009.00000000000,Run 44,1.00000000000,0.00000000000,Buck Creek,CC03,2251.18841316000,2,75.99372734
21FLSWFD764480,LBM2009121804,1983B,26.89200000000,-82.31533000000,8.00000000000,2009.00000000000,2009.00000000000,Run 44,1.00000000000,0.00000000000,Buck Creek,CC03,2251.18841316000,2,0.08891139
21FLSWFD764499,LBM2010021602,1983B,26.89200000000,-82.31550000000,8.00000000000,2010.00000000000,2010.00000000000,Run 44,1.00000000000,0.00000000000,Buck Creek,CC03,2251.18841316000,2,4.70788041
21FLSWFD764500,LBM2010021603,1983B,26.89233000000,-82.31650000000,13.00000000000,2010.00000000000,2010.00000000000,Run 44,1.00000000000,0.00000000000,Buck Creek,CC03,2251.18841316000,2,93.85945567
CHNEPLLB524_031606,524_031606_WBID2068,1983B,26.89233000000,-82.31610000000,33.00000000000,2006.00000000000,2006.00000000000,,1.00000000000,0.00000000000,Buck Creek,CC03,2251.18841316000,2,69.86858874
CHNEPLLB524_041102,524_041102_WBID2068,1983B,26.89232000000,-82.31641000000,17.00000000000,2002.00000000000,2002.00000000000,Run 38,1.00000000000,0.00000000000,Buck Creek,CC03,2251.18841316000,2,87.57741516
CHNEPLLB524_042006,524_042006_WBID2068,1983B,26.89232000000,-82.31570000000,29.00000000000,2006.00000000000,2006.00000000000,,1.00000000000,0.00000000000,Buck Creek,CC03,2251.18841316000,2,44.99378858
CHNEPLLB524_042607,524_042607_WBID2068,1983B,26.89325000000,-82.31612000000,24.00000000000,2007.00000000000,2007.00000000000,,1.00000000000,0.00000000000,Buck Creek,CC03,2251.18841316000,2,154.78936300
CHNEPLLB524_051001,524_051001_WBID2068,1983B,26.89217000000,-82.31767000000,17.00000000000,2001.00000000000,2001.00000000000,Run 38,1.00000000000,0.00000000000,Buck Creek,CC03,2251.18841316000,2,110.00292558
CHNEPLLB524_081902,524_081902_WBID2068,1983B,26.89225000000,-82.31568000000,17.00000000000,2002.00000000000,2002.00000000000,Run 38,1.00000000000,0.00000000000,Buck Creek,CC03,2251.18841316000,2,37.60571341
CHNEPLLB524_092007,524_092007_WBID2068,1983B,26.89235000000,-82.31583000000,17.00000000000,2007.00000000000,2007.00000000000,Run 38,1.00000000000,0.00000000000,Buck Creek,CC03,2251.18841316000,2,55.44307161
CHNEPLLB524_092106,524_092106_WBID2068,1983B,26.89226000000,-82.31634000000,25.00000000000,2006.00000000000,2006.00000000000,,1.00000000000,0.00000000000,Buck Creek,CC03,2251.18841316000,2,78.07454198
CHNEPLLB524_092205,524_092205_WBID2068,1983B,26.89227000000,-82.31590000000,27.00000000000,2005.00000000000,2005.00000000000,,1.00000000000,0.00000000000,Buck Creek,CC03,2251.18841316000,2,52.56874938
CHNEPLLB524_092304,524_092304_WBID2068,1983B,26.89223000000,-82.31620000000,32.00000000000,2004.00000000000,2004.00000000000,Run 38,1.00000000000,0.00000000000,Buck Creek,CC03,2251.18841316000,2,67.02554422
CHNEPLLB524_101807,524_101807_WBID2068,1983B,26.89237000000,-82.31577000000,21.00000000000,2007.00000000000,2007.00000000000,Run 38,1.00000000000,0.00000000000,Buck Creek,CC03,2251.18841316000,2,53.61257092
CHNEPLLB524_102103,524_102103_WBID2068,1983B,26.89230000000,-82.31573000000,18.00000000000,2003.00000000000,2003.00000000000,Run 38,1.00000000000,0.00000000000,Buck Creek,CC03,2251.18841316000,2,45.02492592
CHNEPLLB524_102104,524_102104_WBID2068,1983B,26.89233000000,-82.31570000000,32.00000000000,2004.00000000000,2004.00000000000,Run 38,1.00000000000,0.00000000000,Buck Creek,CC03,2251.18841316000,2,45.87786219
CHNEPLLB524_102606,524_102606_WBID2068,1983B,26.89222000000,-82.31617000000,25.00000000000,2006.00000000000,2006.00000000000,,1.00000000000,0.00000000000,Buck Creek,CC03,2251.18841316000,2,64.34215161
CHNEPLLB524_102705,524_102705_WBID2068,1983B,26.89230000000,-82.31640000000,33.00000000000,2005.00000000000,2005.00000000000,,1.00000000000,0.00000000000,Buck Creek,CC03,2251.18841316000,2,85.20953599
CHNEPLLB524_121801,524_121801_WBID2068,1983B,26.89220000000,-82.31615000000,17.00000000000,2001.00000000000,2001.00000000000,Run 38,1.00000000000,0.00000000000,Buck Creek,CC03,2251.18841316000,2,61.37441734
21FLA   24010594,BUCK CRK AT SR 775 BRIDGE,2068,26.89030000000,-82.30970000000,118.00000000000,1972.00000000000,1996.00000000000,,1.00000000000,0.00000000000,Buck Creek,CC03,2251.18841316000,3M,34.59124541
21FLCHARLBV006,Buck Cr at SR775,2068,26.89039000000,-82.30910000000,2652.00000000000,1999.00000000000,2020.00000000000,,1.00000000000,0.00000000000,Buck Creek,CC03,2251.18841316000,3M,16.02045907
21FLFTM G2SD0035,Buck Creek CM,2068,26.89036000000,-82.30896000000,96.00000000000,2018.00000000000,2018.00000000000,Run 56,1.00000000000,0.00000000000,Buck Creek,CC03,2251.18841316000,3M,17.28882903
21FLFTM SARABY0009FTM,Buck Creek @ Telman Rd.~WB2068-1,2068,26.89297000000,-82.30522000000,121.00000000000,2007.00000000000,2007.00000000000,,1.00000000000,0.00000000000,Buck Creek,CC03,2251.18841316000,3M,23.84286339
21FLGFWFTBM010769011,,2068,26.89305000000,-82.30403000000,5.00000000000,2001.00000000000,2001.00000000000,,1.00000000000,0.00000000000,Buck Creek,CC03,2251.18841316000,3M,55.17703090
21FLSWFD764151,LBM2009062606,1983B,26.89051000000,-82.31467000000,13.00000000000,2009.00000000000,2009.00000000000,Run 44,1.00000000000,0.00000000000,Buck Creek,CC03,2251.18841316000,3M,114.59152328
21FLSWFD764233,LBM2009081904,2068,26.89017000000,-82.30967000000,13.00000000000,2009.00000000000,2009.00000000000,Run 44,1.00000000000,0.00000000000,Buck Creek,CC03,2251.18841316000,3M,48.43544687
21FLSWFD764234,LBM2009081905,1983B,26.89100000000,-82.31484000000,13.00000000000,2009.00000000000,2009.00000000000,Run 44,1.00000000000,0.00000000000,Buck Creek,CC03,2251.18841316000,3M,88.57998281
21FLSWFD764708,LBM2010041610,2068,26.89000000000,-82.31050000000,13.00000000000,2010.00000000000,2010.00000000000,Run 44,1.00000000000,0.00000000000,Buck Creek,CC03,2251.18841316000,3M,57.00828720
21FLSWFD764709,LBM2010041611,2068,26.88983000000,-82.31117000000,13.00000000000,2010.00000000000,2010.00000000000,Run 44,1.00000000000,0.00000000000,Buck Creek,CC03,2251.18841316000,3M,65.42026826
21FLFTM G2SD0041,Coral Creek (West) upstream site,2078A,26.84527000000,-82.27635000000,21.00000000000,2019.00000000000,2019.00000000000,Run 58,1.00000000000,0.00000000000,Buck Creek,CC04,1742.19139267000,2,6.13585318
21FLKWATCHA-CO-CREEK-4,CHA-CO-CREEK-4,2078A,26.84528000000,-82.27688000000,329.00000000000,2000.00000000000,2009.00000000000,,1.00000000000,0.00000000000,Buck Creek,CC04,1742.19139267000,2,28.24100395
21FLA   25010069,CORAL CREEK NEAR SR 775           NEAR PLACIDA,2078B,26.85000000000,-82.27220000000,130.00000000000,1988.00000000000,1992.00000000000,,1.00000000000,0.00000000000,Coral Creek,CC05,7046.53616519000,2,30.78494036
21FLA   25010071,CORAL CREEK AT RAILROAD TRACKS    JUST DOWNSTR,2078B,26.85860000000,-82.25780000000,131.00000000000,1988.00000000000,1992.00000000000,,1.00000000000,0.00000000000,Coral Creek,CC05,7046.53616519000,2,39.19038374
21FLA   25010072,CORAL CREEK AT RAILROAD TRACKS    UPSTREAM OF,2078B,26.85860000000,-82.25360000000,121.00000000000,1989.00000000000,1992.00000000000,,1.00000000000,0.00000000000,Coral Creek,CC05,7046.53616519000,2,140.92186644
21FLFTM G2SD0039,Coral Creek (East) Upstream of Golf Course,2078B,26.84851000000,-82.27192000000,396.00000000000,2019.00000000000,2020.00000000000,Run 57,1.00000000000,0.00000000000,Coral Creek,CC05,7046.53616519000,2,11.79660282
21FLFTM SARABY0005FTM,"Coral Creek, E Branch,W of Golf Course near mouth~WB2078B-1",2078B,26.84567000000,-82.27208000000,194.00000000000,2007.00000000000,2011.00000000000,,1.00000000000,0.00000000000,Coral Creek,CC05,7046.53616519000,2,37.67538563
21FLFTM SARABY0006FTM,"Coral Creek, East Branch, 290 meters above mouth~WB2078B-2",2078B,26.84828000000,-82.27217000000,166.00000000000,2007.00000000000,2008.00000000000,,1.00000000000,0.00000000000,Coral Creek,CC05,7046.53616519000,2,10.59647676
21FLFTM SARABY0007FTM,"Coral Creek, East Branch, 725 meters above mouth~WB2078B-3",2078B,26.85214000000,-82.27228000000,194.00000000000,2007.00000000000,2011.00000000000,,1.00000000000,0.00000000000,Coral Creek,CC05,7046.53616519000,2,28.09633483
21FLFTM SARABY0008FTM,"Coral Creek, E Branch, N end, 1078 m above mouth~WB2078B-4",2078B,26.85436000000,-82.27103000000,166.00000000000,2007.00000000000,2008.00000000000,,1.00000000000,0.00000000000,Coral Creek,CC05,7046.53616519000,2,15.58817481
21FLKWATCHA-CO-CREEK-2,CHA-CO-CREEK-2,2078B,26.84598000000,-82.27123000000,333.00000000000,2000.00000000000,2009.00000000000,,1.00000000000,0.00000000000,Coral Creek,CC05,7046.53616519000,2,116.26795363
21FLKWATCHA-CO-CREEK-3,CHA-CO-CREEK-3,2078B,26.84845000000,-82.27122000000,333.00000000000,2000.00000000000,2009.00000000000,,1.00000000000,0.00000000000,Coral Creek,CC05,7046.53616519000,2,81.54728126
CHNEPCHP087_050107,087_050107_WBID2080,2065C,26.82127000000,-82.24630000000,24.00000000000,2007.00000000000,2007.00000000000,Run 38,1.00000000000,0.00000000000,Catfish Creek,CC06,6576.49880106000,2,9.29728979
CHNEPCHP087_071504,087_071504_WBID2080,2065C,26.82207000000,-82.24460000000,27.00000000000,2004.00000000000,2004.00000000000,Run 38,1.00000000000,0.00000000000,Catfish Creek,CC06,6576.49880106000,2,169.56872880
CHNEPCHW050_090605,050_090605_WBID2066,2066,26.90270000000,-82.18320000000,34.00000000000,2005.00000000000,2005.00000000000,,1.00000000000,0.00000000000,Big Muddy Creek,CC08,1496.78529250000,3M,184.16811606
21FLKWATCHA-LOCK-3,CHA-LOCK-3,2066,26.91955000000,-82.20695000000,75.00000000000,2009.00000000000,2013.00000000000,Run 45,1.00000000000,0.00000000000,Trout Creek,CC10,11561.82861900000,3M,33.05444341
CHNEPTMR029_110304,029_110304_WBID1991A,1991A,26.94045000000,-82.20850000000,29.00000000000,2004.00000000000,2004.00000000000,Run 38,1.00000000000,0.00000000000,Trout Creek,CC10,11561.82861900000,2,143.09780285
CHNEPTPR192_100102,192_100102_WBID2056B,2056B,26.96872000000,-82.03357000000,24.00000000000,2002.00000000000,2002.00000000000,Run 38,1.00000000000,0.00000000000,,CC100,2314.12730678000,3M,190.80348321
CHNEPTPR193_060409,193_060409_WBID2056B,2056E,26.97183000000,-82.03250000000,22.00000000000,2009.00000000000,2009.00000000000,Run 43,1.00000000000,0.00000000000,,CC100,2314.12730678000,3M,4.91025983
CHNEPTPR194_020706,194_020706_WBID2056B,2056B,26.96968000000,-82.01460000000,33.00000000000,2006.00000000000,2006.00000000000,,1.00000000000,0.00000000000,,CC102,2378.08711051000,3M,168.78217515
CHNEPTPR194_080305,194_080305_WBID2056E,2056E,26.97148000000,-82.01350000000,34.00000000000,2005.00000000000,2005.00000000000,,1.00000000000,0.00000000000,,CC102,2378.08711051000,3M,21.72524465
112WRD  02297444,LEE BRANCH NEAR CLEVELAND FL,2035,27.02256000000,-81.95870000000,28.00000000000,1962.00000000000,1967.00000000000,,1.00000000000,0.00000000000,Lee Branch,CC104,12628.12432440000,3F,11.15168991
21FLFTM 25020586FTM,LEE BRANCH SITE 1,2035,27.02260000000,-81.95888000000,104.00000000000,2003.00000000000,2015.00000000000,,1.00000000000,0.00000000000,Lee Branch,CC104,12628.12432440000,3F,1.48626548
21FLFTM 25020587FTM,LEE BRANCH SITE 2,2035,27.01758000000,-81.96695000000,221.00000000000,2003.00000000000,2015.00000000000,,1.00000000000,0.00000000000,Lee Branch,CC104,12628.12432440000,3F,7.22659515
21FLFTM 25020588FTM,LEE BRANCH SITE 3,2035,27.01658000000,-81.96960000000,225.00000000000,2003.00000000000,2015.00000000000,,1.00000000000,0.00000000000,Lee Branch,CC104,12628.12432440000,3F,27.53158217
21FLFTM 25020589FTM,LEE BRANCH SITE 4,2035,27.01600000000,-81.97170000000,161.00000000000,2003.00000000000,2003.00000000000,,1.00000000000,0.00000000000,Lee Branch,CC104,12628.12432440000,3F,5.29079851
21FLSWFD25121,LEE BRANCH AT US 17,2035,27.02263000000,-81.95870000000,156.00000000000,2007.00000000000,2018.00000000000,Run 54,1.00000000000,0.00000000000,Lee Branch,CC104,12628.12432440000,3F,3.74980232
21FLFTM 25020606FTM,ROCK CREEK SITE 1,2045,27.02102000000,-82.24307000000,190.00000000000,2003.00000000000,2008.00000000000,,1.00000000000,0.00000000000,Rock Creek,CC15,5442.84100666000,3M,12.58942617
21FLFTM 25020607FTM,ROCK CREEK SITE 2,2045,27.02547000000,-82.25005000000,192.00000000000,2003.00000000000,2008.00000000000,,1.00000000000,0.00000000000,Rock Creek,CC15,5442.84100666000,3M,3.95752168
21FLFTM 25020609FTM,ROCK CREEK SITE 4,2045,27.01388000000,-82.24980000000,155.00000000000,2003.00000000000,2003.00000000000,,1.00000000000,0.00000000000,Rock Creek,CC15,5442.84100666000,3M,16.02217239
21FLFTM G3SD0070,ROCK CREEK @ EISENHOWER DR,2045,27.01215000000,-82.25093000000,724.00000000000,2018.00000000000,2020.00000000000,Run 56,1.00000000000,0.00000000000,Rock Creek,CC15,5442.84100666000,3M,1.97457942
21FLFTM PEACRV0007FTM,"Rock Creek @ Eisenhower, Bridge # 014052 - 2045",2045,27.01214000000,-82.25092000000,29.00000000000,2008.00000000000,2008.00000000000,Run 37,1.00000000000,0.00000000000,Rock Creek,CC15,5442.84100666000,3M,3.35727606
21FLFTM 25020598FTM,JUPITER WATERWAY SITE 1,2043,27.02127000000,-82.20530000000,154.00000000000,2003.00000000000,2003.00000000000,,1.00000000000,0.00000000000,Apollo Waterway,CC16,12571.58488060000,3M,3.44928803
21FLFTM 25020599FTM,JUPITER WATERWAY SITE 2,2043,27.01522000000,-82.21295000000,224.00000000000,2003.00000000000,2013.00000000000,,1.00000000000,0.00000000000,Apollo Waterway,CC16,12571.58488060000,3M,30.58919611
21FLFTM 25020600FTM,JUPITER WATERWAY SITE 3,2043,27.01625000000,-82.22680000000,224.00000000000,2003.00000000000,2013.00000000000,,1.00000000000,0.00000000000,Apollo Waterway,CC16,12571.58488060000,3M,17.08488344
21FLFTM 25020601FTM,JUPITER WATERWAY SITE 4,2043,27.00790000000,-82.23318000000,245.00000000000,2003.00000000000,2014.00000000000,,1.00000000000,0.00000000000,Apollo Waterway,CC16,12571.58488060000,3M,11.00728727
21FLFTM G3SD0001,Apollo Waterway at Chancellor Blvd,2043,27.03277000000,-82.21870000000,7.00000000000,2014.00000000000,2014.00000000000,Run 50,1.00000000000,0.00000000000,Apollo Waterway,CC16,12571.58488060000,3M,7.04411121
21FLFTM G3SD0069,APOLLO WATERWAY @ BEND,2043,27.00577000000,-82.23783000000,347.00000000000,2018.00000000000,2020.00000000000,Run 56,1.00000000000,0.00000000000,Apollo Waterway,CC16,12571.58488060000,3M,20.15626307
